color,director_name,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,Miranda July,91,3885134,Me and You and Everyone We Know ,31130,English,USA,R,2000000,2005,7.4,0
Color,Charles Ferguson,105,4311834,Inside Job ,55382,English,USA,PG-13,,2010,8.3,63000
Color,Max Joseph,96,3590010,We Are Your Friends ,20885,English,UK,R,2000000,2015,6.1,0
Color,Jim Jarmusch,116,3300230,Ghost Dog: The Way of the Samurai ,70084,English,France,R,,1999,7.5,0
Color,David Ayer,116,3335839,Harsh Times ,54657,English,USA,R,2000000,2005,7,0
Color,Jerry Jameson,97,2557668,Captive ,3911,English,USA,PG-13,2000000,2015,5.3,0
Color,Steven Soderbergh,101,2506446,Full Frontal ,8662,English,USA,R,2000000,2002,4.7,134
Color,Kevin Tenney,98,7369373,Witchboard ,4288,English,UK,R,2000000,1986,5.7,0
Color,,22,,Strangers with Candy             ,4181,English,USA,TV-14,,,8.1,558
Color,Kenneth Branagh,150,4414535,Hamlet ,30618,English,UK,PG-13,18000000,1996,7.8,0
Color,John Cameron Mitchell,101,1984378,Shortbus ,27346,English,USA,Unrated,2000000,2006,6.5,0
Color,Ari Folman,90,2283276,Waltz with Bashir ,46107,Hebrew,Israel,R,1500000,2008,8,0
Color,Gary Rogers,120,1098224,"The Book of Mormon Movie, Volume 1: The Journey ",397,English,USA,PG-13,2000000,2003,3.3,32
Color,Charles Ferguson,102,1430185,No End in Sight ,7314,English,USA,,2000000,2007,8.3,0
Color,Marielle Heller,102,1477002,The Diary of a Teenage Girl ,16645,English,USA,R,2000000,2015,6.9,0
Color,,60,,Get Real             ,415,English,USA,,,,7.3,43
 Black and White,David Sington,100,1134049,In the Shadow of the Moon ,5475,English,UK,PG,2000000,2007,8.1,0
Color,Kelly Reichardt,104,977600,Meek's Cutoff ,8204,English,USA,PG,,2010,6.5,0
 Black and White,Fenton Bailey,89,653621,Inside Deep Throat ,5615,English,USA,NC-17,2000000,2005,6.8,592
Color,Bob Giraldi,99,110000,Dinner Rush ,4359,English,USA,R,,2000,7.3,495
Color,Jill Sprecher,96,444354,Clockwatchers ,4049,English,UK,PG-13,,1997,6.4,166
Color,Huck Botko,86,535249,The Virginity Hit ,3467,English,USA,R,3400000,2010,4.6,974
Color,Luc Besson,98,,Subway ,11031,French,France,R,17000000,1985,6.5,739
Color,David Duchovny,96,371081,House of D ,7479,English,USA,PG-13,6000000,2004,7,857
Color,Mitchell Lichtenstein,94,347578,Teeth ,34556,English,USA,R,,2007,5.4,17000
Color,Lance Mungia,91,124494,Six-String Samurai ,5613,English,USA,PG-13,2000000,1998,6.7,0
Color,Kundan Shah,,,Hum To Mohabbat Karega ,275,Hindi,India,,,2000,2.8,10
Color,Michael Dowse,90,120620,It's All Gone Pete Tong ,16828,English,UK,R,,2004,7.4,0
Color,Hue Rhodes,85,100669,Saint John of Las Vegas ,2522,English,USA,R,3800000,2009,5.8,407
 Black and White,Shane Meadows,96,,24 7: Twenty Four Seven ,2081,English,UK,R,,1997,7.1,224
Color,Roland Emmerich,129,186354,Stonewall ,1758,English,USA,R,13500000,2015,4.5,0
Color,,60,,Eureka             ,39559,English,USA,TV-14,,,7.9,3000
Color,Jugal Hansraj,93,55202,Roadside Romeo ,922,Hindi,India,PG,,2008,5.3,39
Color,Danny Provenzano,100,,This Thing of Ours ,508,English,USA,Not Rated,,2003,5.4,61
Color,Bill Muir,97,549632,The Lost Medallion: The Adventures of Billy Stone ,1278,English,Thailand,PG,,2013,4.8,715
Color,Richard LaGravenese,94,137945,The Last Five Years ,6223,English,USA,PG-13,,2014,5.9,0
Color,Noah Buschel,95,17580,The Missing Person ,1268,English,USA,,1500000,2009,6.2,195
Color,Brian Yuzna,97,,Return of the Living Dead III ,10182,English,USA,R,2000000,1993,5.9,810
Color,Hunter Richards,92,12667,London ,19336,English,UK,R,14000,2005,6.6,0
Color,Laurie Collyer,96,198407,Sherrybaby ,10282,English,USA,R,2000000,2006,6.6,474
Color,Bruce McCulloch,85,13973532,Stealing Harvard ,11211,English,USA,PG-13,25000000,2002,5.1,215
Color,Aaron Hann,87,,Circle ,13279,English,USA,Not Rated,,2015,6,0
Color,James Watkins,91,5824,Eden Lake ,57811,English,UK,R,,2008,6.8,0
Color,Catherine Hardwicke,99,2843,Plush ,2895,English,USA,R,,2013,5.4,604
Color,Phil Claydon,88,,Vampire Killers ,17296,English,UK,R,,2009,5.2,0
Color,Ralph Ziman,119,4958,Gangster's Paradise: Jerusalema ,9689,English,South Africa,R,2000000,2008,7.8,1000
Color,John Simpson,99,,Freeze Frame ,2588,English,UK,R,2000000,2004,6.4,205
Color,Colin Minihan,92,,Grave Encounters ,40380,English,Canada,Not Rated,100000,2011,6.1,0
Color,Conor McMahon,86,,Stitches ,6585,English,Ireland,R,,2012,5.7,0
Color,Chris Shadley,83,,Nine Dead ,9280,English,USA,R,2000000,2010,5.5,0
Color,Simon Napier-Bell,81,,"To Be Frank, Sinatra at 100 ",7,English,UK,,2000000,2015,7.4,0
Color,Woody Allen,82,,Bananas ,27646,English,USA,GP,2000000,1971,7.1,0
Color,Simon Yin,102,13220,Supercapitalist ,289,English,USA,Not Rated,,2012,3.9,115
Color,Jeff Crook,90,,Rockaway ,355,English,USA,R,2000000,2007,4.6,44
Color,,30,,Wings             ,7646,English,USA,,,,7.3,1000
 Black and White,Orson Welles,92,7927,The Lady from Shanghai ,19236,English,USA,Not Rated,2300000,1947,7.7,0
Color,Dave Payne,88,,No Man's Land: The Rise of Reeker ,2701,English,USA,R,2000000,2008,4.9,153
Color,James Cox,97,,Highway ,5182,English,USA,R,14000000,2002,6.3,912
,Jonas Åkerlund,96,,Small Apartments ,5732,English,USA,R,2000000,2012,6.1,0
Color,Brad Copeland,87,,Coffee Town ,4204,English,USA,,2000000,2013,6.6,0
 Black and White,Paul Bunnell,106,2436,The Ghastly Love of Johnny X ,344,English,USA,Not Rated,2000000,2012,5.7,655
Color,Phil Morrison,107,4556,All Is Bright ,4478,English,USA,R,,2013,5.6,825
Color,Harald Reinl,80,,The Torture Chamber of Dr. Sadism ,952,German,West Germany,M,,1967,6,200
Color,James Cox,91,,Straight A's ,3605,English,USA,R,2000000,2013,5.7,0
Color,Richard Lester,99,,A Funny Thing Happened on the Way to the Forum ,6804,English,USA,Approved,2000000,1966,7,805
Color,Michael Moore,102,,Slacker Uprising ,2242,English,USA,,2000000,2007,5.3,69
Color,Tanner Beard,108,,The Legend of Hell's Gate: An American Conspiracy ,583,English,USA,PG-13,2000000,2011,4.4,651
Color,Scott Dow,88,,The Walking Deceased ,2348,English,USA,R,1250000,2015,3.4,0
Color,Derick Martini,89,,The Curse of Downers Grove ,1040,English,USA,,2000000,2015,4.5,0
Color,Jerry Dugan,92,,Shark Lake ,838,English,USA,Not Rated,2000000,2015,3.4,728
 Black and White,Tim Hunter,99,4600000,River's Edge ,11763,English,USA,R,1900000,1986,7.1,0
Color,Michael Polish,103,1420578,Northfork ,4894,English,USA,PG-13,1900000,2003,6.4,298
Color,William Kaufman,90,,The Marine 4: Moving Target ,2032,English,USA,R,1950000,2015,5.2,620
Color,Rodrigo Cortés,95,1028658,Buried ,118684,English,Spain,R,3000000,2010,7,24000
Color,Richard Ayoade,97,466702,Submarine ,65877,English,UK,R,,2010,7.3,17000
Color,Jehane Noujaim,108,,The Square ,6678,Arabic,Egypt,Not Rated,1500000,2013,8.1,0
Color,Pascal Arnold,95,18435,One to Another ,1010,French,France,Unrated,1400000,2006,5.8,104
Color,Kimberly Peirce,100,35266619,Carrie ,108248,English,USA,R,30000000,2013,5.9,39000
Color,Remo,160,95236,ABCD (Any Body Can Dance) ,5018,Hindi,India,Not Rated,,2013,6.4,1000
Color,Wes Craven,101,26505000,A Nightmare on Elm Street ,149293,English,USA,X,1800000,1984,7.5,10000
Color,James Marsh,90,2957978,Man on Wire ,40481,English,UK,PG-13,1000000,2008,7.8,0
Color,John Laing,86,,Abandoned ,333,English,New Zealand,,,2015,6.3,213
Color,Jamal Hill,89,444044,Brotherly Love ,744,English,USA,R,1900000,2015,7.2,1000
Color,Daniel Stamm,87,40990055,The Last Exorcism ,41509,English,France,PG-13,1800000,2010,5.6,0
Color,Sam Taylor-Johnson,98,1445366,Nowhere Boy ,29019,English,UK,R,,2009,7.2,10000
 Black and White,Elia Kazan,125,,A Streetcar Named Desire ,78454,English,USA,PG,1800000,1951,8,5000
 Black and White,Stanley Kubrick,95,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,English,USA,PG,1800000,1964,8.5,18000
Color,Carlos Carrera,118,5709616,El crimen del padre Amaro ,11088,Spanish,Mexico,R,1800000,2002,6.8,544
Color,Benh Zeitlin,93,12784397,Beasts of the Southern Wild ,70336,English,USA,PG-13,1800000,2012,7.3,31000
Color,J. Lee Thompson,96,,Battle for the Planet of the Apes ,22764,English,USA,G,1800000,1973,5.5,511
Color,Maggie Greenwald,109,3050934,Songcatcher ,2794,English,USA,PG-13,1800000,2000,7.3,0
Color,Vera Farmiga,109,841206,Higher Ground ,2603,English,USA,R,,2011,6.3,952
Color,Vijay Chandar,155,,Vaalu ,563,Tamil,India,,150000000,2015,5.1,82
Color,Morgan Spurlock,90,638476,The Greatest Movie Ever Sold ,13223,English,USA,PG-13,1500000,2011,6.6,0
 Black and White,Jonathan Wacks,93,,Ed and His Dead Mother ,1435,English,USA,PG-13,1800000,1993,6.1,266
Color,Khyentse Norbu,108,505295,Travelers and Magicians ,1747,Dzongkha,Australia,,1800000,2003,7.5,353
Color,Ted Post,114,,Hang 'Em High ,25472,English,USA,M,1800000,1968,7,0
 Black and White,Richard Brooks,87,,Deadline - U.S.A. ,1756,English,USA,,,1952,7.2,169
Color,Tony Krantz,113,,Sublime ,6267,English,USA,R,1800000,2007,5.3,368
Color,Mitchell Altieri,87,,A Beginner's Guide to Snuff ,13,English,USA,,,2016,8.7,8
Color,W.D. Hogan,90,,Independence Daysaster ,761,English,Canada,PG-13,1800000,2013,3.4,566
Color,Corey Grant,111,,Dysfunctional Friends ,686,English,USA,Not Rated,1800000,2012,5.4,569
 Black and White,Tom Tykwer,81,7267324,Run Lola Run ,161471,German,Germany,R,3500000,1998,7.8,0
Color,Lucky McKee,93,145540,May ,26773,English,USA,R,500000,2002,6.7,0
Color,Richard Boddington,90,,Against the Wild ,840,English,Canada,PG,2000000,2013,4.7,326
Color,David Hunt,112,,Living Dark: The Story of Ted the Caver ,28,English,USA,PG-13,1750000,2013,6.3,73
Color,Patricia Riggen,106,12589108,Under the Same Moon ,5526,Spanish,Mexico,PG-13,,2007,7.4,0
Color,J. Lee Thompson,88,,Conquest of the Planet of the Apes ,23268,English,USA,PG,1700000,1972,6.1,794
Color,Todd Field,138,35918429,In the Bedroom ,32415,English,USA,R,1700000,2001,7.5,951
Color,Steven R. Monroe,105,92401,I Spit on Your Grave ,56402,English,USA,R,2000000,2010,6.3,17000
Color,Mark Illsley,98,1943649,"Happy, Texas ",8697,English,USA,PG-13,1700000,1999,6.3,374
Color,Pawel Pawlikowski,86,992238,My Summer of Love ,16349,English,UK,R,1700000,2004,6.8,869
Color,Ritesh Batra,104,4231500,The Lunchbox ,30479,Hindi,India,PG,1000000,2013,7.8,16000
Color,Sally Potter,100,396035,Yes ,2725,English,UK,R,1000000,2004,6.9,305
 Black and White,Frank Capra,126,,You Can't Take It with You ,17799,English,USA,Approved,1644736,1938,8,0
 Black and White,Fred Zinnemann,118,,From Here to Eternity ,33987,English,USA,Not Rated,1650000,1953,7.8,0
Color,John Ford,103,,She Wore a Yellow Ribbon ,11920,English,USA,Unrated,1600000,1949,7.4,721
Color,Brad J. Silverman,102,2507106,Grace Unplugged ,2561,English,USA,PG,,2013,6.1,0
Color,Dave Meyers,84,6026908,Foolish ,536,English,USA,R,2000000,1999,4.3,43
Color,David M. Matthews,,2592808,N-Secure ,548,English,USA,R,,2010,3.5,588
Color,Nadine Labaki,95,1060591,Caramel ,9750,Arabic,France,PG,1300000,2007,7.2,0
Color,Lluís Quílez,92,,Out of the Dark ,2621,English,USA,R,,2014,4.7,844
Color,Eytan Fox,90,155972,The Bubble ,4702,Hebrew,Israel,Unrated,1500000,2006,7.3,0
Color,Francis Ford Coppola,113,,The Conversation ,74651,English,USA,PG,1600000,1974,7.9,6000
Color,Romesh Sharma,,129319,Dil Jo Bhi Kahey... ,257,English,India,,70000000,2005,5.1,9
Color,François Truffaut,123,26893,Mississippi Mermaid ,4391,French,France,R,1600000,1969,7.2,278
Color,Adam Goldberg,111,2580,I Love Your Work ,1618,English,USA,R,1650000,2003,5.4,63
Color,Travis Zariwny,99,,Cabin Fever ,3313,English,USA,Not Rated,,2016,3.7,2000
Color,Zack Snyder,110,58885635,Dawn of the Dead ,194426,English,USA,R,26000000,2004,7.4,7000
Color,Adrienne Shelly,108,19067631,Waitress ,37714,English,USA,PG-13,2000000,2007,7.1,0
Color,Newt Arnold,92,11806119,Bloodsport ,57578,English,USA,R,1100000,1988,6.8,0
 Black and White,Frank Capra,120,,Mr. Smith Goes to Washington ,77392,English,USA,Not Rated,1500000,1939,8.2,0
Color,Larry Clark,91,7417210,Kids ,59041,English,USA,,1500000,1995,7,0
Color,Noah Baumbach,88,7362100,The Squid and the Whale ,60295,English,USA,R,1500000,2005,7.4,0
Color,Charles Herman-Wurmfeld,97,7022940,Kissing Jessica Stein ,14018,English,USA,R,1000000,2001,6.7,682
Color,Yimou Zhang,95,190666,"A Woman, a Gun and a Noodle Shop ",2410,Mandarin,China,R,,2009,5.7,784
,John Stockwell,90,,Kickboxer: Vengeance ,246,,USA,,17000000,2016,9.1,0
Color,Alfred Hitchcock,95,,Spellbound ,32927,English,USA,Unrated,1696377,1945,7.6,0
Color,Atom Egoyan,103,5132222,Exotica ,14112,English,Canada,R,2000000,1994,7.2,619
Color,Vincent Gallo,110,2365931,Buffalo '66 ,36657,English,USA,R,1500000,1998,7.5,0
Color,James Wan,103,53991137,Insidious ,202800,English,USA,PG-13,1500000,2010,6.8,60000
Color,Alex Cox,92,,Repo Man ,25332,English,USA,R,1500000,1984,6.9,0
Color,Fabián Bielinsky,114,1221261,Nine Queens ,38215,Spanish,Argentina,R,1500000,2000,7.9,0
Color,Dror Moreh,101,2408553,The Gatekeepers ,4547,Hebrew,Israel,PG-13,,2012,7.6,0
Color,Rebecca Miller,112,712294,The Ballad of Jack and Rose ,9408,English,USA,R,1500000,2005,6.7,608
Color,Maggie Carey,104,3447339,The To Do List ,29517,English,USA,R,1500000,2013,5.8,0
Color,Roger Avary,99,418953,Killing Zoe ,17322,English,France,R,1500000,1993,6.5,853
 Black and White,Henry Bean,98,406035,The Believer ,30314,English,USA,R,1500000,2001,7.2,0
Color,David Gordon Green,107,402820,Snow Angels ,10896,English,USA,R,,2007,6.9,415
Color,Simeon Rice,93,,Unsullied ,95,English,USA,R,1500000,2014,5.5,307
Color,Brad Anderson,100,373967,Session 9 ,43839,English,USA,R,1500000,2001,6.5,0
Color,Jeff Garlin,80,194568,I Want Someone to Eat Cheese With ,2963,English,USA,R,1500000,2006,6.2,0
Color,Qasim Basir,94,,Mooz-Lum ,919,English,USA,PG-13,,2010,6.7,0
Color,Adam Green,93,,Hatchet ,23349,English,USA,R,1500000,2006,5.7,0
 Black and White,Charles Chaplin,87,163245,Modern Times ,143086,English,USA,G,1500000,1936,8.6,0
Color,Pete Jones,91,119841,Stolen Summer ,2419,English,USA,PG,1500000,2002,6.5,304
Color,Bruce Campbell,84,173066,My Name Is Bruce ,21379,English,USA,R,1500000,2007,6.3,0
Color,Mark Brown,90,92362,The Salon ,444,English,USA,PG-13,1500000,2005,4.3,68
Color,Adam Carolla,98,105943,Road Hard ,1351,English,USA,,1500000,2015,6.1,212
Color,Ira Sachs,108,,Forty Shades of Blue ,1134,English,USA,R,1500000,2005,6,216
Color,John Sayles,124,183490,Amigo ,463,English,USA,R,1700000,2010,5.8,594
Color,Bruce McDonald,95,3478,Pontypool ,22212,English,Canada,Not Rated,1500000,2008,6.7,0
Color,James Mottern,90,52166,Trucker ,2792,English,USA,R,2000000,2008,6.7,371
Color,Jaime Zevallos,93,,Me You and Five Bucks ,7,English,USA,,1500000,2015,7.6,132
Color,Rob Zombie,101,1163508,The Lords of Salem ,20376,English,USA,R,2500000,2012,5.1,15000
Color,Gerard Johnstone,107,,Housebound ,23323,English,New Zealand,Not Rated,350000,2014,6.8,10000
Color,Robert Greenwald,20,,Wal-Mart: The High Cost of Low Price ,4120,English,USA,Not Rated,1500000,2005,6.8,0
Color,David Ray,87,,Fetching Cody ,1232,English,Canada,,1500000,2005,6.8,193
,Dave Rodriguez,98,,Once Upon a Time in Queens ,291,English,USA,R,1500000,2013,6.3,283
Color,Nae Caranfil,112,,Closer to the Moon ,2841,English,Romania,Not Rated,5000000,2014,7.1,0
Color,David Winning,82,,Mutant World ,459,English,Canada,,1500000,2014,2.8,236
Color,Frank Lotito,102,,Growing Up Smith ,108,English,USA,PG-13,2000000,2015,8.2,232
Color,Timothy Woodward Jr.,97,,Checkmate ,735,English,USA,,1500000,2015,3.1,402
Color,Christopher McQuarrie,130,80033643,Jack Reacher ,226583,English,USA,PG-13,60000000,2012,7,38000
Color,Tara Subkoff,101,,#Horror ,1547,English,USA,Not Rated,1500000,2015,3.3,750
Color,Russell Friedenberg,93,,Wind Walkers ,133,English,USA,R,2000000,2015,3.6,135
Color,William Cottrell,83,184925485,Snow White and the Seven Dwarfs ,133348,English,USA,Approved,2000000,1937,7.7,0
Color,Lucrecia Martel,106,304124,The Holy Girl ,2720,Spanish,Argentina,R,1400000,2004,6.7,57
Color,Edward Dmytryk,113,,Shalako ,1978,English,UK,PG,1455000,1968,5.5,209
Color,Zak Penn,94,36830,Incident at Loch Ness ,3291,English,UK,PG-13,1400000,2004,6.6,400
Color,Alex Ranarivelo,101,,The Dog Lover ,162,English,USA,PG,2000000,2016,4.8,724
Color,Jon Knautz,99,,Girl House ,4948,English,Canada,,3150000,2014,5.5,969
Color,Mathieu Amalric,76,231186,The Blue Room ,2082,French,France,R,,2014,6.3,389
Color,David Worth,91,,House at the End of the Drive ,330,English,USA,R,1400000,2014,6.9,223
Color,Leslie H. Martinson,105,,Batman: The Movie ,22975,English,USA,Approved,1377800,1966,6.5,0
Color,Guy Ritchie,120,3650677,"Lock, Stock and Two Smoking Barrels ",414976,English,UK,R,960000,1998,8.2,21000
Color,Robert M. Young,105,,The Ballad of Gregorio Cortez ,39,English,USA,,1250000,1982,7.1,32
Color,,120,,The Streets of San Francisco             ,3405,English,USA,,,,7.3,533
Color,Thomas Vinterberg,105,1647780,The Celebration ,65951,Danish,Denmark,R,1300000,1998,8.1,5000
Color,Steve Buscemi,95,695229,Trees Lounge ,11369,English,USA,R,1300000,1996,7.2,872
Color,Ham Tran,135,638951,Journey from the Fall ,775,Vietnamese,USA,R,1592000,2006,7.4,100
Color,Rich Cowan,105,609042,The Basket ,449,English,USA,PG,1300000,1999,6.5,117
Color,Boris Rodriguez,83,1521,Eddie: The Sleepwalking Cannibal ,1231,English,Canada,Not Rated,1500000,2012,5.7,932
Color,Harold Becker,111,32940507,Mercury Rising ,54316,English,USA,R,60000000,1998,6.1,0
Color,,60,,Space: Above and Beyond             ,6381,English,USA,,5000000,,7.7,963
Color,Sadyk Sher-Niyaz,135,,Queen of the Mountains ,3144,English,Kyrgyzstan,PG-13,1400000,2014,8.7,0
Color,Paul Donovan,88,,Def-Con 4 ,1339,English,Canada,R,1750000,1985,4.3,220
 Black and White,Jonathan Kesselman,87,19539,The Hebrew Hammer ,4182,English,USA,R,1000000,2003,6.2,3000
Color,Arjun Sablok,97,100358,Neal 'N' Nikki ,1167,English,India,,1500000,2005,3.3,66
Color,Craig Moss,82,,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,5579,English,USA,R,1300000,2010,2.7,0
Color,Tyler Oliver,103,,Forget Me Not ,4866,English,USA,R,1300000,2009,5.2,969
 Black and White,Alfred Hitchcock,130,,Rebecca ,87424,English,USA,Not Rated,1288000,1940,8.2,0
Color,Steve Miner,87,19100000,Friday the 13th Part 2 ,39690,English,USA,R,1250000,1981,6.1,0
 Black and White,Billy Wilder,101,,The Lost Weekend ,24959,English,USA,Not Rated,1250000,1945,8,0
Color,Douglas Cheek,96,,C.H.U.D. ,7528,English,USA,R,1250000,1984,5.5,0
Color,Youssef Delara,80,2833383,Filly Brown ,910,English,USA,R,427000,2012,5.7,0
Color,Deryck Broom,87,,The Lion of Judah ,458,English,USA,PG,15000000,2011,3.7,381
Color,Henry Hathaway,92,,Niagara ,11047,English,USA,Approved,1250000,1953,7.1,1000
 Black and White,John Ford,118,,How Green Was My Valley ,15840,English,USA,Approved,1250000,1941,7.8,0
Color,,27,,The Girlfriend Experience             ,3282,English,USA,TV-MA,,,7.3,632
Color,Spike Lee,123,,Da Sweet Blood of Jesus ,794,English,USA,,1420000,2014,4.1,447
Color,Steven Soderbergh,100,24741700,"Sex, Lies, and Videotape ",37785,English,USA,R,1200000,1989,7.2,2000
Color,James Wan,103,55153403,Saw ,299127,English,USA,R,1200000,2004,7.7,0
Color,Jay Chandrasekhar,100,18488314,Super Troopers ,76151,English,USA,R,1200000,2001,7.1,0
Color,Giovanni Zelko,99,,The Algerian ,101,English,USA,,1300000,2014,7.6,221
Color,Claudia Sainte-Luce,89,11278,The Amazing Catfish ,1229,Spanish,Mexico,,1300000,2013,7,407
Color,Scott Derrickson,104,79363785,The Day the Earth Stood Still ,139426,English,USA,PG-13,80000000,2008,5.5,0
Color,Mira Nair,114,13876974,Monsoon Wedding ,19397,Hindi,India,R,7000000,2001,7.4,0
Color,Kenneth Lonergan,111,9180275,You Can Count on Me ,22145,English,USA,R,1200000,2000,7.7,756
Color,Alfred Hitchcock,99,,The Trouble with Harry ,24891,English,USA,Approved,1200000,1955,7.2,0
Color,Paul McGuigan,110,22494487,Lucky Number Slevin ,262160,English,Germany,R,27000000,2006,7.8,10000
Color,Jamie Babbit,85,2199853,But I'm a Cheerleader ,19986,English,USA,R,1200000,1999,6.6,0
Color,David Boyd,113,2859955,Home Run ,2417,English,USA,PG-13,1200000,2013,6,0
Color,Quentin Tarantino,99,2812029,Reservoir Dogs ,664719,English,USA,R,1200000,1992,8.4,19000
 Black and White,Walter Lang,83,,The Blue Bird ,1047,English,USA,Approved,,1940,6.5,548
Color,Sergio Leone,142,6100000,"The Good, the Bad and the Ugly ",503509,Italian,Italy,Approved,1200000,1966,8.9,20000
Color,Anna Muylaert,112,375723,The Second Mother ,7025,Portuguese,Brazil,R,4000000,2015,7.9,0
Color,Steve Taylor,108,594904,Blue Like Jazz ,2582,English,USA,PG-13,1200000,2012,6,0
Color,Kurt Voss,88,58936,Down and Out with the Dolls ,91,English,USA,R,1200000,2001,6.1,27
Color,Léa Pool,97,24784,"Pink Ribbons, Inc. ",591,English,Canada,Not Rated,1200000,2011,7.4,5000
Color,James David Pasternak,85,7826,Certifiably Jonathan ,132,English,USA,,1200000,2007,6.2,87
Color,Laurent Bouhnik,103,,Q ,4068,French,France,,1500000,2011,5.6,754
Color,Tom Sanchez,110,3830,The Knife of Don Juan ,27,Spanish,USA,,1200000,2013,7.2,75
Color,David Caffrey,88,,Grand Theft Parsons ,2953,English,USA,PG-13,,2003,6.1,480
Color,Adam Jay Epstein,76,,Extreme Movie ,9560,English,USA,R,,2008,3.8,636
 Black and White,Michael Curtiz,100,,The Charge of the Light Brigade ,3418,English,USA,Approved,1200000,1936,7.1,204
Color,Justin Thomas Ostensen,99,,Below Zero ,652,English,Canada,R,1200000,2011,4.5,161
Color,Brenton Spencer,84,,Crowsnest ,1321,English,Canada,R,1200000,2012,3.8,238
Color,Rob Bowman,91,2850263,Airborne ,5061,English,USA,PG,2600000,1993,6.2,0
Color,Ossie Davis,97,,Cotton Comes to Harlem ,1172,English,USA,R,1200000,1970,6.6,477
Color,Jay Alaimo,84,,The Wicked Within ,742,English,USA,R,1200000,2015,4.6,479
Color,Dylan Bank,100,,Bleeding Hearts ,71,English,USA,,1200000,2015,4.2,242
Color,Rob McKittrick,94,16101109,Waiting... ,76467,English,USA,R,3000000,2005,6.8,0
 Black and White,Shane Meadows,90,6013,Dead Man's Shoes ,39929,English,UK,,695393,2004,7.7,0
Color,,,,Wolf Creek             ,726,English,Australia,,,,7.1,954
Color,Jeff Burr,92,1400000,From a Whisper to a Scream ,1324,English,USA,R,1100000,1987,5.9,241
Color,Harry Gantz,105,247740,Sex with Strangers ,285,English,USA,,,2002,4.7,51
 Black and White,Guy Maddin,73,39659,Dracula: Pages from a Virgin's Diary ,1555,English,Canada,,1600000,2002,7,131
Color,Regardt van den Bergh,116,,Faith Like Potatoes ,2050,Zulu,South Africa,PG,10000000,2006,6.9,0
Color,Panos Cosmatos,110,56129,Beyond the Black Rainbow ,6555,English,Canada,R,1100000,2010,6.1,0
Color,Gareth Evans,102,4105123,The Raid: Redemption ,148221,Indonesian,Indonesia,R,1100000,2011,7.6,51000
Color,Matthew R. Anderson,89,,The Dead Undead ,737,English,USA,R,1100000,2010,3,444
Color,Joe Marino,76,,The Vatican Exorcisms ,332,English,Italy,R,1100000,2013,2.6,200
Color,Michael Curtiz,82,,Casablanca ,387508,English,USA,PG,950000,1942,8.6,23000
Color,Joel Anderson,89,,Lake Mungo ,9465,English,Australia,R,1400000,2008,6.1,0
Color,Shimit Amin,150,,Rocket Singh: Salesman of the Year ,11010,Hindi,India,,,2009,7.5,773
Color,Douglas Trumbull,89,,Silent Running ,20678,English,USA,GP,1000000,1972,6.7,0
Color,John G. Avildsen,145,117235247,Rocky ,375240,English,USA,PG,960000,1976,8.1,0
Color,Mona Fastvold,91,,The Sleepwalker ,512,English,Norway,Not Rated,1100000,2014,4.9,234
Color,John Carpenter,89,21378000,The Fog ,46493,English,USA,R,1000000,1980,6.8,7000
Color,Tony Richardson,121,,Tom Jones ,8508,English,UK,Unrated,1000000,1963,6.8,328
Color,Levan Gabriadze,83,31537320,Unfriended ,44329,English,USA,R,1000000,2014,5.7,13000
Color,Martin Scorsese,110,,Taxi Driver ,507063,English,USA,R,1300000,1976,8.3,35000
Color,Joe Dante,91,17986000,The Howling ,22773,English,USA,R,1000000,1981,6.6,0
Color,Terence Young,110,16067035,Dr. No ,116642,English,UK,Approved,1100000,1962,7.3,5000
Color,Bradley Parker,86,18112929,Chernobyl Diaries ,52642,English,USA,R,1000000,2012,5,24000
Color,Clive Barker,86,14564027,Hellraiser ,76407,English,UK,R,1000000,1987,7,0
Color,Harold Cronk,120,20773070,God's Not Dead 2 ,4501,English,USA,PG,5000000,2016,3.4,0
Color,Jeff Wadlow,90,10042266,Cry_Wolf ,23021,English,USA,PG-13,1000000,2005,5.9,816
Color,Takao Okawara,99,10037390,Godzilla 2000 ,5442,Japanese,Japan,PG,1000000000,1999,6,339
Color,Derek Cianfrance,112,9701559,Blue Valentine ,141425,English,USA,R,3500000,2010,7.4,25000
Color,Duncan Tucker,103,9013113,Transamerica ,36321,English,USA,R,1000000,2005,7.4,0
Color,William Brent Bell,83,53245055,The Devil Inside ,30570,English,USA,R,1000000,2012,4.2,12000
Color,Russ Meyer,109,9000000,Beyond the Valley of the Dolls ,7584,English,USA,X,900000,1970,6.2,0
 Black and White,Robert D. Webb,89,,Love Me Tender ,2636,English,USA,,1000000,1956,6.2,365
Color,Davis Guggenheim,96,23808111,An Inconvenient Truth ,67654,English,USA,PG,,2006,7.5,0
 Black and White,Allan Dwan,109,,Sands of Iwo Jima ,7346,English,USA,Approved,1000000,1949,7.2,624
Color,Martin Scorsese,122,5355376,Shine a Light ,9638,English,USA,PG-13,,2008,7.2,0
Color,Eli Roth,100,7186670,The Green Inferno ,21468,English,USA,R,6000000,2013,5.4,12000
